date,tempreature,humidity,N,P,K
2024-01-12 05:21:00,30,0,255,255,255
2024-01-12 05:21:00,30,2,255,255,255
2024-01-12 05:21:00,30,0,255,255,255
2024-01-12 05:21:00,30,0,255,255,255
2024-01-12 05:21:00,30,6,255,255,255
2024-01-12 05:21:00,30,7,255,255,255
2024-01-12 05:21:00,30,6,255,255,255
2024-01-12 05:22:00,30,0,255,255,255
2024-01-12 05:22:00,30,0,255,255,255
2024-01-12 05:22:00,30,0,255,255,255
2024-01-12 05:22:00,30,2,255,255,255
2024-01-12 05:22:00,30,3,255,255,255
2024-01-12 05:22:00,30,1,255,255,255
2024-01-12 05:22:00,30,1,255,255,255
2024-01-12 05:22:00,30,2,255,255,255
2024-01-12 05:22:00,30,0,255,255,255
2024-01-12 05:23:00,30,0,255,255,255
2024-01-12 05:23:00,30,0,255,255,255
2024-01-12 05:23:00,30,3,255,255,255
2024-01-12 05:23:00,30,6,255,255,255
2024-01-12 05:23:00,30,0,255,255,255
2024-01-12 05:23:00,30,1,255,255,255
2024-01-12 05:23:00,30,0,255,255,255
2024-01-12 05:23:00,30,2,255,255,255
2024-01-12 05:23:00,30,0,255,255,255
2024-01-12 05:24:00,30,3,255,255,255
2024-01-12 05:24:00,30,0,255,255,255
2024-01-12 05:24:00,30,1,255,255,255
2024-01-12 05:24:00,30,0,255,255,255
2024-01-12 05:24:00,30,2,255,255,255
2024-01-12 05:24:00,30,3,255,255,255
2024-01-12 05:24:00,30,4,255,255,255
2024-01-12 05:24:00,30,0,255,255,255
2024-01-12 05:24:00,30,2,255,255,255
2024-01-12 05:24:00,30,2,255,255,255
2024-01-12 05:25:00,30,1,255,255,255
2024-01-12 05:25:00,30,3,255,255,255
2024-01-12 05:25:00,30,0,255,255,255
2024-01-12 05:25:00,30,3,255,255,255
2024-01-12 05:25:00,30,3,255,255,255
2024-01-12 05:25:00,30,2,255,255,255
2024-01-12 05:25:00,30,3,255,255,255
2024-01-12 05:25:00,30,0,255,255,255
2024-01-12 05:26:00,30,0,255,255,255
2024-01-12 05:26:00,30,2,255,255,255
2024-01-12 05:26:00,30,2,255,255,255
2024-01-12 05:26:00,30,3,255,255,255
2024-01-12 05:26:00,30,5,255,255,255
2024-01-12 05:26:00,30,4,255,255,255
2024-01-12 05:26:00,30,6,255,255,255
2024-01-12 05:26:00,30,1,255,255,255
2024-01-12 05:26:00,30,5,255,255,255
2024-01-12 05:27:00,30,1,255,255,255
2024-01-12 05:27:00,30,4,255,255,255
2024-01-12 05:27:00,30,0,255,255,255
2024-01-12 05:27:00,30,5,255,255,255
2024-01-12 05:27:00,30,0,255,255,255
2024-01-12 05:27:00,30,5,255,255,255
2024-01-12 05:27:00,30,7,255,255,255
2024-01-12 05:27:00,30,6,255,255,255
2024-01-12 05:27:00,30,6,255,255,255
2024-01-12 05:28:00,30,6,255,255,255
2024-01-12 05:28:00,30,2,255,255,255
2024-01-12 05:28:00,30,5,255,255,255
2024-01-12 05:28:00,30,0,255,255,255
2024-01-12 05:28:00,30,3,255,255,255
2024-01-12 05:28:00,30,1,255,255,255
2024-01-12 05:28:00,30,0,255,255,255
2024-01-12 05:28:00,30,2,255,255,255
2024-01-12 05:29:00,30,0,255,255,255
2024-01-12 05:29:00,30,1,255,255,255
2024-01-12 05:29:00,30,2,255,255,255
2024-01-12 05:29:00,30,1,255,255,255
2024-01-12 05:29:00,30,1,255,255,255
2024-01-12 05:29:00,30,3,255,255,255
2024-01-12 05:29:00,30,6,255,255,255
2024-01-12 05:29:00,30,4,255,255,255
2024-01-12 05:29:00,30,8,255,255,255
2024-01-12 05:30:00,30,2,255,255,255
2024-01-12 05:30:00,30,3,255,255,255
2024-01-12 05:30:00,30,4,255,255,255
2024-01-12 05:30:00,30,0,255,255,255
2024-01-12 05:30:00,30,0,255,255,255
2024-01-12 05:30:00,30,2,255,255,255
2024-01-12 05:30:00,30,2,255,255,255
2024-01-12 05:30:00,30,1,255,255,255
2024-01-12 05:30:00,30,5,255,255,255
2024-01-12 05:31:00,30,5,255,255,255
2024-01-12 05:31:00,30,5,255,255,255
2024-01-12 05:31:00,30,0,255,255,255
2024-01-12 05:31:00,30,1,255,255,255
2024-01-12 05:31:00,30,4,255,255,255
2024-01-12 05:31:00,30,1,255,255,255
2024-01-12 05:31:00,30,4,255,255,255
2024-01-12 05:32:00,30,0,255,255,255
2024-01-12 05:32:00,30,0,255,255,255
2024-01-12 05:32:00,30,2,255,255,255
2024-01-12 05:32:00,30,2,255,255,255
2024-01-12 05:32:00,30,1,255,255,255
2024-01-12 05:32:00,30,0,255,255,255
2024-01-12 05:32:00,30,3,255,255,255
2024-01-12 05:32:00,30,6,255,255,255
2024-01-12 05:32:00,30,1,255,255,255
2024-01-12 05:33:00,30,1,255,255,255
2024-01-12 05:33:00,30,0,255,255,255
2024-01-12 05:33:00,30,5,255,255,255
2024-01-12 05:33:00,30,0,255,255,255
2024-01-12 05:33:00,30,3,255,255,255
2024-01-12 05:33:00,30,1,255,255,255
2024-01-12 05:33:00,30,6,255,255,255
2024-01-12 05:33:00,30,3,255,255,255
2024-01-12 05:33:00,30,6,255,255,255
2024-01-12 05:34:00,30,2,255,255,255
2024-01-12 05:34:00,30,4,255,255,255
2024-01-12 05:34:00,30,5,255,255,255
2024-01-12 05:34:00,30,0,255,255,255
2024-01-12 05:34:00,30,3,255,255,255
2024-01-12 05:34:00,30,3,255,255,255
2024-01-12 05:34:00,30,3,255,255,255
2024-01-12 05:34:00,30,2,255,255,255
2024-01-12 05:35:00,30,5,255,255,255
2024-01-12 05:35:00,30,0,255,255,255
2024-01-12 05:35:00,30,3,255,255,255
2024-01-12 05:35:00,30,5,255,255,255
2024-01-12 05:35:00,30,0,255,255,255
2024-01-12 05:35:00,30,5,255,255,255
2024-01-12 05:35:00,30,2,255,255,255
2024-01-12 05:35:00,30,0,255,255,255
2024-01-12 05:35:00,30,6,255,255,255
2024-01-12 05:36:00,30,3,255,255,255
2024-01-12 05:36:00,30,3,255,255,255
2024-01-12 05:36:00,30,3,255,255,255
2024-01-12 05:36:00,30,4,255,255,255
2024-01-12 05:36:00,30,5,255,255,255
2024-01-12 05:36:00,30,1,255,255,255
2024-01-12 05:36:00,30,4,255,255,255
2024-01-12 05:36:00,30,1,255,255,255
2024-01-12 05:36:00,30,1,255,255,255
2024-01-12 05:37:00,30,2,255,255,255
2024-01-12 05:37:00,30,0,255,255,255
2024-01-12 05:37:00,30,3,255,255,255
2024-01-12 05:37:00,30,1,255,255,255
2024-01-12 05:37:00,30,0,255,255,255
2024-01-12 05:37:00,30,1,255,255,255
2024-01-12 05:37:00,30,2,255,255,255
2024-01-12 05:37:00,30,5,255,255,255
2024-01-12 05:38:00,30,0,255,255,255
2024-01-12 05:38:00,30,2,255,255,255
2024-01-12 05:38:00,30,1,255,255,255
2024-01-12 05:38:00,30,3,255,255,255
2024-01-12 05:39:00,30,0,255,255,255
2024-01-12 05:39:00,30,3,255,255,255
2024-01-12 05:39:00,30,0,255,255,255
2024-01-12 05:39:00,30,4,255,255,255
2024-01-12 05:39:00,30,5,255,255,255
2024-01-12 05:39:00,30,3,255,255,255
2024-01-12 05:39:00,30,0,255,255,255
2024-01-12 05:39:00,30,2,255,255,255
2024-01-12 05:40:00,30,0,255,255,255
2024-01-12 05:40:00,30,4,255,255,255
2024-01-12 05:40:00,30,3,255,255,255
2024-01-12 05:40:00,30,2,255,255,255
2024-01-12 05:40:00,30,0,255,255,255
2024-01-12 05:40:00,30,0,255,255,255
2024-01-12 05:40:00,30,0,255,255,255
2024-01-12 05:40:00,30,0,255,255,255
2024-01-12 05:40:00,30,2,255,255,255
2024-01-12 05:41:00,30,0,255,255,255
2024-01-12 05:41:00,30,4,255,255,255
2024-01-12 05:41:00,30,0,255,255,255
2024-01-12 05:41:00,30,2,255,255,255
2024-01-12 05:41:00,30,0,255,255,255
2024-01-12 05:41:00,30,0,255,255,255
2024-01-12 05:41:00,30,3,255,255,255
2024-01-12 05:41:00,30,0,255,255,255
2024-01-12 05:41:00,30,3,255,255,255
2024-01-12 05:42:00,30,3,255,255,255
2024-01-12 05:42:00,30,1,255,255,255
2024-01-12 05:42:00,30,0,255,255,255
2024-01-12 05:42:00,30,0,255,255,255
2024-01-12 05:42:00,30,4,255,255,255
2024-01-12 05:42:00,30,0,255,255,255
2024-01-12 05:42:00,30,3,255,255,255
2024-01-12 05:43:00,30,4,255,255,255
2024-01-12 05:43:00,30,0,255,255,255
2024-01-12 05:43:00,30,0,255,255,255
2024-01-12 05:43:00,30,5,255,255,255
2024-01-12 05:43:00,30,0,255,255,255
2024-01-12 05:43:00,30,3,255,255,255
2024-01-12 05:43:00,30,0,255,255,255
2024-01-12 05:43:00,30,0,255,255,255
2024-01-12 05:43:00,30,2,255,255,255
2024-01-12 05:44:00,30,0,255,255,255
2024-01-12 05:44:00,30,4,255,255,255
2024-01-12 05:44:00,30,0,255,255,255
2024-01-12 05:44:00,30,3,255,255,255
2024-01-12 05:44:00,30,5,255,255,255
2024-01-12 05:44:00,30,5,255,255,255
2024-01-12 05:44:00,30,2,255,255,255
2024-01-12 05:44:00,30,5,255,255,255
2024-01-12 05:44:00,30,5,255,255,255
2024-01-12 05:45:00,30,6,255,255,255
2024-01-12 05:45:00,30,0,255,255,255
2024-01-12 05:45:00,30,0,255,255,255
2024-01-12 05:45:00,30,3,255,255,255
2024-01-12 05:45:00,30,1,255,255,255
2024-01-12 05:46:00,30,3,255,255,255
2024-01-12 05:46:00,30,6,255,255,255
2024-01-12 05:46:00,30,2,255,255,255
2024-01-12 05:46:00,30,6,255,255,255
2024-01-12 05:46:00,30,2,255,255,255
2024-01-12 05:46:00,30,2,255,255,255
2024-01-14 02:52:00,30,57,255,255,255
2024-01-14 02:57:00,30,57,255,255,255
2024-01-14 02:59:00,30,56,255,255,255
2024-01-14 02:59:00,30,57,255,255,255
2024-01-14 02:59:00,30,55,255,255,255
2024-01-14 03:24:00,30,58,255,255,255
2024-01-14 03:25:00,30,58,255,255,255
2024-01-14 03:45:00,30,57,255,255,255
2024-01-14 03:46:00,30,58,255,255,255
2024-01-14 03:47:00,30,60,255,255,255
2024-01-14 03:47:00,30,56,255,255,255
2024-01-14 03:47:00,30,59,255,255,255
2024-01-14 03:47:00,30,58,255,255,255
2024-01-14 03:47:00,30,59,255,255,255
2024-01-14 06:30:00,30,70,255,255,255
2024-01-14 06:31:00,30,67,255,255,255
2024-01-14 06:31:00,30,66,255,255,255
2024-01-14 06:31:00,30,69,255,255,255
2024-01-14 06:32:00,30,69,255,255,255
2024-01-14 06:32:00,30,67,255,255,255
2024-01-14 06:32:00,30,66,255,255,255
2024-01-14 06:33:00,30,67,255,255,255
2024-01-14 06:33:00,30,69,255,255,255
2024-01-14 06:33:00,30,68,255,255,255
2024-01-14 06:34:00,30,67,255,255,255
2024-01-14 06:34:00,30,69,255,255,255
2024-01-14 06:49:00,30,65,255,255,255
2024-01-14 06:49:00,30,66,255,255,255
2024-01-14 06:49:00,30,64,255,255,255
2024-01-14 06:50:00,30,65,255,255,255
2024-01-14 06:50:00,30,67,255,255,255
2024-01-14 06:50:00,30,64,255,255,255
2024-01-14 06:51:00,30,66,255,255,255
2024-01-14 06:51:00,30,63,255,255,255
2024-01-14 06:51:00,30,65,255,255,255
2024-01-14 06:52:00,30,65,255,255,255
2024-01-14 06:52:00,30,67,255,255,255
2024-01-14 06:52:00,30,67,255,255,255
2024-01-14 06:53:00,30,67,255,255,255
2024-01-14 06:53:00,30,66,255,255,255
2024-01-14 06:53:00,30,64,255,255,255
2024-01-14 06:53:00,30,65,255,255,255
2024-01-14 06:54:00,30,66,255,255,255
2024-01-14 06:54:00,30,65,255,255,255
2024-01-14 06:55:00,30,62,255,255,255
2024-01-14 06:55:00,30,67,255,255,255
2024-01-14 06:55:00,30,65,255,255,255
2024-01-14 06:55:00,30,64,255,255,255
2024-01-14 06:56:00,30,64,255,255,255
2024-01-14 06:56:00,30,66,255,255,255
2024-01-14 06:56:00,30,62,255,255,255
2024-01-14 06:57:00,30,65,255,255,255
2024-01-14 06:58:00,30,64,255,255,255
2024-01-14 06:58:00,30,63,255,255,255
2024-01-14 06:59:00,30,64,255,255,255
2024-01-14 07:00:00,30,65,255,255,255
2024-01-14 07:00:00,30,64,255,255,255
2024-01-14 07:00:00,30,63,255,255,255
2024-01-14 07:01:00,30,64,255,255,255
2024-01-14 07:02:00,30,63,255,255,255
2024-01-14 07:02:00,30,63,255,255,255
2024-01-15 02:37:00,30,44,255,255,255
2024-01-15 02:42:00,30,41,255,255,255
2024-01-15 02:47:00,30,41,255,255,255
2024-01-15 02:51:00,30,43,255,255,255
2024-01-15 02:52:00,30,43,255,255,255
2024-01-15 02:57:00,30,43,255,255,255
2024-01-15 02:59:00,30,42,255,255,255
2024-01-15 03:00:00,30,40,255,255,255
2024-01-15 03:00:00,30,41,255,255,255
2024-01-15 03:01:00,30,42,255,255,255
2024-01-15 03:02:00,30,42,255,255,255
2024-01-15 03:06:00,30,44,255,255,255
2024-01-15 03:07:00,30,43,255,255,255
2024-01-15 03:12:00,30,44,255,255,255
2024-01-15 03:17:00,30,44,255,255,255
2024-01-15 03:22:00,30,41,255,255,255
2024-01-15 04:22:00,30,43,255,255,255
2024-01-15 04:22:00,30,47,255,255,255
2024-01-15 04:23:00,30,45,255,255,255
2024-01-15 04:23:00,30,46,255,255,255
2024-01-15 04:23:00,30,47,255,255,255
2024-01-15 04:24:00,30,45,255,255,255
2024-01-15 04:24:00,30,44,255,255,255
2024-01-15 04:24:00,30,46,255,255,255
2024-01-15 04:25:00,30,44,255,255,255
2024-01-15 04:25:00,30,45,255,255,255
2024-01-15 04:25:00,30,43,255,255,255
2024-01-15 04:26:00,30,44,255,255,255
2024-01-15 04:27:00,30,44,255,255,255
2024-01-15 04:27:00,30,46,255,255,255
2024-01-15 04:27:00,30,42,255,255,255
2024-01-15 04:28:00,30,42,255,255,255
2024-01-15 04:28:00,30,44,255,255,255
2024-01-15 04:28:00,30,43,255,255,255
2024-01-15 04:28:00,30,42,255,255,255
2024-01-15 04:29:00,30,42,255,255,255
2024-01-15 04:29:00,30,43,255,255,255
2024-01-15 04:30:00,30,41,255,255,255
2024-01-15 04:30:00,30,42,255,255,255
2024-01-15 04:30:00,30,43,255,255,255
2024-01-15 04:31:00,30,43,255,255,255
2024-01-15 04:31:00,30,40,255,255,255
2024-01-15 04:31:00,30,42,255,255,255
2024-01-15 04:31:00,30,44,255,255,255
2024-01-15 04:31:00,30,41,255,255,255
2024-01-15 04:32:00,30,42,255,255,255
2024-01-15 04:32:00,30,41,255,255,255
2024-01-15 04:32:00,30,44,255,255,255
2024-01-15 04:32:00,30,41,255,255,255
2024-01-15 04:32:00,30,43,255,255,255
2024-01-15 04:33:00,30,43,255,255,255
2024-01-15 04:33:00,30,42,255,255,255
2024-01-15 05:00:00,30,55,255,255,255
2024-01-15 05:00:00,30,56,255,255,255
2024-01-15 05:01:00,30,57,255,255,255
2024-01-15 05:01:00,30,55,255,255,255
2024-01-15 05:04:00,30,56,255,255,255
2024-01-15 05:04:00,30,54,255,255,255
2024-01-15 05:04:00,30,58,255,255,255
2024-01-15 05:05:00,30,54,255,255,255
2024-01-15 05:05:00,30,58,255,255,255
2024-01-15 05:05:00,30,56,255,255,255
2024-01-15 05:05:00,30,55,255,255,255
2024-01-15 05:06:00,30,56,255,255,255
2024-01-15 05:06:00,30,57,255,255,255
2024-01-15 05:06:00,30,54,255,255,255
2024-01-15 05:57:00,30,51,255,255,255
2024-01-15 05:57:00,30,51,255,255,255
2024-01-15 05:58:00,30,51,255,255,255
2024-01-15 05:58:00,30,48,255,255,255
2024-01-15 06:05:00,30,49,255,255,255
2024-01-15 06:05:00,30,48,255,255,255
2024-01-15 06:05:00,30,49,255,255,255
2024-01-15 06:05:00,30,47,255,255,255
2024-01-15 06:05:00,30,50,255,255,255
2024-01-15 06:05:00,30,51,255,255,255
2024-01-15 06:05:00,30,46,255,255,255
2024-01-15 06:06:00,30,50,255,255,255
2024-01-15 06:06:00,30,50,255,255,255
2024-01-15 06:07:00,30,47,255,255,255
2024-01-15 06:07:00,30,48,255,255,255
2024-01-15 06:07:00,30,49,255,255,255
2024-01-15 06:07:00,30,46,255,255,255
2024-01-15 06:08:00,30,49,255,255,255
2024-01-15 06:08:00,30,50,255,255,255
2024-01-15 06:08:00,30,46,255,255,255
2024-01-15 06:08:00,30,48,255,255,255
2024-01-15 06:08:00,30,47,255,255,255
2024-01-15 06:09:00,30,49,255,255,255
2024-01-15 06:09:00,30,48,255,255,255
2024-01-15 06:09:00,30,46,255,255,255
2024-01-15 06:09:00,30,47,255,255,255
2024-01-15 06:10:00,30,48,255,255,255
2024-01-15 06:10:00,30,50,255,255,255
2024-01-15 06:11:00,30,49,255,255,255
2024-01-15 06:11:00,30,46,255,255,255
2024-01-15 06:11:00,30,51,255,255,255
2024-01-15 06:11:00,30,47,255,255,255
2024-01-15 06:12:00,30,46,255,255,255
2024-01-15 06:12:00,30,50,255,255,255
2024-01-15 06:12:00,30,47,255,255,255
2024-01-15 06:12:00,30,46,255,255,255
2024-01-15 06:12:00,30,49,255,255,255
2024-01-15 06:13:00,30,47,255,255,255
2024-01-15 06:13:00,30,50,255,255,255
2024-01-15 06:13:00,30,49,255,255,255
2024-01-15 06:13:00,30,46,255,255,255
2024-01-15 06:14:00,30,47,255,255,255
2024-01-15 06:14:00,30,45,255,255,255
2024-01-15 06:14:00,30,49,255,255,255
2024-01-15 06:15:00,30,46,255,255,255
2024-01-15 06:15:00,30,49,255,255,255
2024-01-15 06:15:00,30,47,255,255,255
2024-01-15 06:16:00,30,46,255,255,255
2024-01-15 06:16:00,30,47,255,255,255
2024-01-15 06:16:00,30,48,255,255,255
2024-01-15 06:16:00,30,44,255,255,255
2024-01-15 06:17:00,30,48,255,255,255
2024-01-15 06:17:00,30,47,255,255,255
2024-01-15 06:17:00,30,49,255,255,255
2024-01-15 06:18:00,30,46,255,255,255
2024-01-15 06:18:00,30,48,255,255,255
2024-01-15 06:18:00,30,47,255,255,255
2024-01-15 06:19:00,30,46,255,255,255
2024-01-15 06:19:00,30,45,255,255,255
2024-01-15 06:19:00,30,47,255,255,255
2024-01-15 06:20:00,30,45,255,255,255
2024-01-15 06:20:00,30,46,255,255,255
2024-01-15 06:20:00,30,49,255,255,255
2024-01-15 06:20:00,30,48,255,255,255
2024-01-15 06:20:00,30,47,255,255,255
2024-01-15 06:21:00,30,48,255,255,255
2024-01-15 06:21:00,30,46,255,255,255
2024-01-15 06:21:00,30,45,255,255,255
2024-01-15 06:21:00,30,48,255,255,255
2024-01-15 06:21:00,30,49,255,255,255
2024-01-15 06:21:00,30,44,255,255,255
2024-01-15 06:22:00,30,44,255,255,255
2024-01-15 06:22:00,30,47,255,255,255
2024-01-15 06:22:00,30,46,255,255,255
2024-01-15 06:22:00,30,48,255,255,255
2024-01-15 06:22:00,30,45,255,255,255
2024-01-15 06:23:00,30,46,255,255,255
2024-01-15 06:23:00,30,47,255,255,255
2024-01-15 06:23:00,30,45,255,255,255
2024-01-15 06:23:00,30,48,255,255,255
2024-01-16 02:53:00,30,63,255,255,255
2024-01-16 02:55:00,30,61,255,255,255
2024-01-16 02:55:00,30,62,255,255,255
2024-01-16 02:58:00,30,61,255,255,255
2024-01-16 02:59:00,30,62,255,255,255
2024-01-16 02:59:00,30,64,255,255,255
2024-01-16 02:59:00,30,63,255,255,255
2024-01-16 02:59:00,30,60,255,255,255
2024-01-16 02:59:00,30,61,255,255,255
2024-01-16 03:00:00,30,62,255,255,255
2024-01-16 03:00:00,30,61,255,255,255
2024-01-16 03:00:00,30,63,255,255,255
2024-01-16 03:01:00,30,63,255,255,255
2024-01-16 03:01:00,30,62,255,255,255
2024-01-16 03:01:00,30,65,255,255,255
2024-01-16 03:01:00,30,61,255,255,255
2024-01-16 03:02:00,30,62,255,255,255
2024-01-16 03:02:00,30,64,255,255,255
2024-01-16 03:02:00,30,61,255,255,255
2024-01-16 03:02:00,30,63,255,255,255
2024-01-16 03:03:00,30,61,255,255,255
2024-01-16 03:03:00,30,63,255,255,255
2024-01-16 03:03:00,30,64,255,255,255
2024-01-16 03:04:00,30,62,255,255,255
2024-01-16 03:04:00,30,61,255,255,255
2024-01-16 03:04:00,30,63,255,255,255
2024-01-16 03:04:00,30,64,255,255,255
2024-01-16 03:05:00,30,62,255,255,255
2024-01-16 03:05:00,30,64,255,255,255
2024-01-16 03:05:00,30,61,255,255,255
2024-01-16 03:05:00,30,63,255,255,255
2024-01-16 03:06:00,30,61,255,255,255
2024-01-16 03:06:00,30,63,255,255,255
2024-01-16 03:06:00,30,64,255,255,255
2024-01-16 03:06:00,30,62,255,255,255
2024-01-16 03:07:00,30,63,255,255,255
2024-01-16 03:07:00,30,62,255,255,255
2024-01-16 03:07:00,30,64,255,255,255
2024-01-16 03:08:00,30,61,255,255,255
2024-01-16 03:08:00,30,62,255,255,255
2024-01-16 03:08:00,30,63,255,255,255
2024-01-16 03:08:00,30,64,255,255,255
2024-01-16 03:08:00,30,60,255,255,255
2024-01-16 03:09:00,30,60,255,255,255
2024-01-16 03:09:00,30,61,255,255,255
2024-01-16 03:09:00,30,63,255,255,255
2024-01-16 03:09:00,30,64,255,255,255
2024-01-16 03:09:00,30,62,255,255,255
2024-01-16 03:10:00,30,61,255,255,255
2024-01-16 03:10:00,30,64,255,255,255
2024-01-16 03:10:00,30,62,255,255,255
2024-01-16 03:10:00,30,63,255,255,255
2024-01-16 03:10:00,30,60,255,255,255
2024-01-16 03:11:00,30,63,255,255,255
2024-01-16 03:11:00,30,64,255,255,255
2024-01-16 03:11:00,30,62,255,255,255
2024-01-16 03:11:00,30,61,255,255,255
2024-01-16 03:12:00,30,61,255,255,255
2024-01-16 03:12:00,30,62,255,255,255
2024-01-16 03:12:00,30,63,255,255,255
2024-01-16 03:12:00,30,60,255,255,255
2024-01-16 03:13:00,30,64,255,255,255
2024-01-16 03:13:00,30,64,255,255,255
2024-01-16 03:13:00,30,63,255,255,255
2024-01-16 03:13:00,30,62,255,255,255
2024-01-16 03:13:00,30,60,255,255,255
2024-01-16 03:14:00,30,64,255,255,255
2024-01-16 03:14:00,30,61,255,255,255
2024-01-16 03:14:00,30,63,255,255,255
2024-01-16 03:14:00,30,60,255,255,255
2024-01-16 03:15:00,30,63,255,255,255
2024-01-16 03:15:00,30,61,255,255,255
2024-01-16 03:15:00,30,62,255,255,255
2024-01-16 03:15:00,30,64,255,255,255
2024-01-16 03:15:00,30,60,255,255,255
2024-01-16 03:16:00,30,61,255,255,255
2024-01-16 03:16:00,30,63,255,255,255
2024-01-16 03:16:00,30,60,255,255,255
2024-01-16 03:16:00,30,64,255,255,255
2024-01-16 03:17:00,30,63,255,255,255
2024-01-16 03:17:00,30,64,255,255,255
2024-01-16 03:17:00,30,61,255,255,255
2024-01-16 03:17:00,30,62,255,255,255
2024-01-16 03:18:00,30,63,255,255,255
2024-01-16 03:18:00,30,64,255,255,255
2024-01-16 03:18:00,30,61,255,255,255
2024-01-16 03:18:00,30,62,255,255,255
2024-01-16 03:19:00,30,62,255,255,255
2024-01-16 03:19:00,30,61,255,255,255
2024-01-16 03:19:00,30,63,255,255,255
2024-01-16 03:19:00,30,64,255,255,255
2024-01-16 03:20:00,30,62,255,255,255
2024-01-16 03:20:00,30,63,255,255,255
2024-01-16 03:20:00,30,61,255,255,255
2024-01-16 03:20:00,30,64,255,255,255
2024-01-16 03:20:00,30,60,255,255,255
2024-01-16 03:21:00,30,59,255,255,255
2024-01-16 03:21:00,30,62,255,255,255
2024-01-16 03:21:00,30,61,255,255,255
2024-01-16 03:21:00,30,63,255,255,255
2024-01-16 03:22:00,30,61,255,255,255
2024-01-16 03:22:00,30,62,255,255,255
2024-01-16 03:22:00,30,64,255,255,255
2024-01-16 03:22:00,30,60,255,255,255
2024-01-16 03:22:00,30,63,255,255,255
2024-01-16 03:23:00,30,62,255,255,255
2024-01-16 03:23:00,30,64,255,255,255
2024-01-16 03:23:00,30,63,255,255,255
2024-01-16 03:23:00,30,61,255,255,255
2024-01-16 03:23:00,30,60,255,255,255
2024-01-16 03:24:00,30,62,255,255,255
2024-01-16 03:24:00,30,61,255,255,255
2024-01-16 03:24:00,30,63,255,255,255
2024-01-16 03:24:00,30,64,255,255,255
2024-01-16 03:25:00,30,61,255,255,255
2024-01-16 03:25:00,30,62,255,255,255
2024-01-16 03:25:00,30,63,255,255,255
2024-01-16 03:26:00,30,64,255,255,255
2024-01-16 03:26:00,30,61,255,255,255
2024-01-16 03:26:00,30,60,255,255,255
2024-01-16 03:26:00,30,63,255,255,255
2024-01-16 03:26:00,30,62,255,255,255
2024-01-16 03:27:00,30,62,255,255,255
2024-01-16 03:27:00,30,61,255,255,255
2024-01-16 03:27:00,30,63,255,255,255
2024-01-16 03:28:00,30,63,255,255,255
2024-01-16 03:28:00,30,60,255,255,255
2024-01-16 03:28:00,30,62,255,255,255
2024-01-16 03:28:00,30,59,255,255,255
2024-01-16 03:28:00,30,61,255,255,255
2024-01-16 03:29:00,30,62,255,255,255
2024-01-16 03:29:00,30,63,255,255,255
2024-01-16 03:29:00,30,64,255,255,255
2024-01-16 03:29:00,30,61,255,255,255
2024-01-16 03:30:00,30,61,255,255,255
2024-01-16 03:30:00,30,62,255,255,255
2024-01-16 03:30:00,30,60,255,255,255
2024-01-16 03:31:00,30,63,255,255,255
2024-01-16 03:31:00,30,60,255,255,255
2024-01-16 03:31:00,30,61,255,255,255
2024-01-16 03:31:00,30,62,255,255,255
2024-01-16 03:32:00,30,64,255,255,255
2024-01-16 03:32:00,30,61,255,255,255
2024-01-16 03:32:00,30,60,255,255,255
2024-01-16 03:32:00,30,63,255,255,255
2024-01-16 03:32:00,30,62,255,255,255
2024-01-16 03:33:00,30,60,255,255,255
2024-01-16 03:33:00,30,63,255,255,255
2024-01-16 03:33:00,30,62,255,255,255
2024-01-16 03:33:00,30,61,255,255,255
2024-01-16 03:34:00,30,63,255,255,255
2024-01-16 03:34:00,30,62,255,255,255
2024-01-16 03:34:00,30,60,255,255,255
2024-01-16 03:34:00,30,61,255,255,255
2024-01-16 03:34:00,30,64,255,255,255
2024-01-16 03:35:00,30,61,255,255,255
2024-01-16 03:35:00,30,63,255,255,255
2024-01-16 03:35:00,30,60,255,255,255
2024-01-16 03:35:00,30,64,255,255,255
2024-01-16 03:35:00,30,62,255,255,255
2024-01-16 03:36:00,30,64,255,255,255
2024-01-16 03:36:00,30,61,255,255,255
2024-01-16 03:36:00,30,63,255,255,255
2024-01-16 03:36:00,30,62,255,255,255
2024-01-16 03:37:00,30,61,255,255,255
2024-01-16 03:37:00,30,63,255,255,255
2024-01-16 03:37:00,30,62,255,255,255
2024-01-16 03:37:00,30,60,255,255,255
2024-01-16 03:37:00,30,64,255,255,255
2024-01-16 03:38:00,30,63,255,255,255
2024-01-16 03:38:00,30,62,255,255,255
2024-01-16 03:38:00,30,61,255,255,255
2024-01-16 03:38:00,30,60,255,255,255
2024-01-16 03:38:00,30,64,255,255,255
2024-01-16 03:39:00,30,63,255,255,255
